CUTOFF,POOL,LOANID,LIEN,ORIG BAL,CURR BAL,FOREBEAR_BAL,SRBAL,JRBAL,APPR VAL,PURCH PX,BPO DATE,BPO,BPO QS,BPO AGE,LTV(T),LTV(a),CLTV,SS FLAG,ORIG RATE,RATE,ORIG PMT,CURR PMT,ORIG DATE,FIRST DUE,PAID TO DATE,NEXT DUE,MAT DATE,OTERM,AGE,RTERM,ATERM,BALL FLAG,IO TERM,IO RTERM,IO FLAG,STATE,ZIP,CBSA,CBSA NAME,MARGIN,ARM_FLAG,FIRST_CAP,PERIODIC_CAP,LIFE_CAP,MAX_RATE,FLOOR_RATE,FIRST_RATE_CHANGE_DATE,FIRST_PI_CHANGE_DATE,MONTHS_TO_FIRST_ROL,NEXT_PI_CHG_DATE,ROLL_FREQ,ARM_LOOKBACK,PRODTYPE,LOAN_PURP,PROPTYPE,DOCTYPE,OCC,BK_FLAG,BK_TYPE,BK_DATE,FC_FLAG,FC_DATE,REO_FLAG,MOD_FLAG,MOD_AGE,STEP_RATE_LOAN,ORIG_FICO,CURR_FICO,CURR_FICO_DATE,BACK_RATIO,DQ,INDEX,PMTS1,PMTS3,PMTS6,PMTS12,MSLP,PAYSTRING,MI_PCT,MI_FLAG,MI_COMPANY,ESCROW_ADV,CORP_ADV,DQ_INT,STEP_DT_1,STEP_DT_2,STEP_DT_3,STEP_DT_4,STEP_DT_5,STEP_DT_6,STEP_DT_7,STEP_DT_8,STEP_DT_9,STEP_DT_10,STEP_RT_1,STEP_RT_2,STEP_RT_3,STEP_RT_4,STEP_RT_5,STEP_RT_6,STEP_RT_7,STEP_RT_8,STEP_RT_9,STEP_RT_10,PAL_BUCKET,RENTAL,RENTAL RATE,ALREADY RENTED?,TIME RENTED,FC STATUS,MAX FC DATE,MAX FC STAGE,TIME IN FC,TIME IN CURRENT STAGE,FC CREDIT,ACTIVE LOSS MIT,LOCATION,PAYHISTORY BUCKET,LISTED,PRA
08/31/2017,BAML $250MM Mixed - 2017.10,871217717,1,179900,133736.65,0,0,0,181000,179900,09/23/2017,185000,175750,0,72.29008108,72.29008108,72.29008108,N,0,4.75,1036,990.85,04/28/2005,06/01/2005,09/01/2017,10/01/2017,05/01/2035,360,147,213,360,N,0,0,N,MD,21620,,,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,82,0,660,641,08/03/2017,,Current,,,3,6,12,0,00000000000000000000000000000000001101112122333221223233401112343300010011222211000000000111111100122222222111111000000111101111110011000000,33,Y,PMI,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 6 -PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Rural,6M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871226621,1,79540,51037.82,0,0,0,85000,82000,09/26/2017,55000,52250,0,92.79603636,92.79603636,92.79603636,N,0,5.375,445,445.41,05/04/2004,07/01/2004,10/01/2017,11/01/2017,06/01/2034,360,158,202,360,N,0,0,N,NM,87002,10740,Albuquerque NM,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,566,433,02/23/2017,,Current,,,3,6,12,0,11011011000100001122334566789AB0000000001111211000000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Rural,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871232907,1,173900,96008.41,0,0,0,174000,173900,09/25/2017,183000,173850,0,52.46361202,52.46361202,52.46361202,N,0,2,887.61,354.15,04/30/2007,06/01/2007,08/01/2017,09/01/2017,09/01/2047,484,123,361,484,N,94,0,N,NC,28205,16740,Charlotte-Concord-Gastonia NC-SC,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,30,0,509,603,08/10/2017,,Current,,,3,6,12,0,00000000000011222334444523234456789ABCDEFGHIJKLMNOPQRSTUVWXYZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ0000000000000000000001111001000,0,N,,0,627.49,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,30 Only Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871334564,1,680000,591579.47,0,0,0,1450000,1450000,09/25/2017,987550,938172.5,0,59.90374867,59.90374867,59.90374867,N,0,2,3914.47,1943.76001,01/26/2009,03/01/2009,08/01/2017,09/01/2017,01/01/2053,527,102,425,527,N,0,0,N,MD,21403,12580,Baltimore-Columbia-Towson MD,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Cash Out,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,53,1,700,763,08/22/2017,,Current,,,3,6,12,0,0000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,01/01/2018,01/01/2019,,,,,,,,,3,3.5,0,0,0,0,0,0,0,0,Pristine 24-PER_T1_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871413489,1,334848,179958.07,0,0,10045,335000,334848,09/23/2017,294900,280155,0,61.0234215,61.0234215,64.4296609,Y,0,4,1464.96,857.25,03/05/2007,05/01/2007,08/01/2017,09/01/2017,05/01/2051,529,124,405,529,N,49,0,N,CA,95901,49700,Yuba City CA,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,75,1,617,454,05/02/2017,,Current,,,1,3,9,0,00000000000100000000000000000000000000001234567780000000000000000000000000000000000000000000000001000000000000000000000001230,0,N,,0,180.46,0,05/01/2017,05/01/2018,,,,,,,,,4,4.75,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Rural,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871415315,1,82700,59901.59,0,0,12000,93000,93000,09/25/2017,167000,158650,0,35.86921557,35.86921557,43.05484431,Y,0,5.375,463,463.1,05/19/2005,07/01/2005,07/01/2017,08/01/2017,06/01/2035,360,146,214,360,N,0,0,N,TX,75211,19100,Dallas-Fort Worth-Arlington TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,608,631,08/23/2017,,Current,,,3,6,11,1,00000000000000000011221110000000001111000000001110000111111110000000000000000000001110000000011111000000000000000000000010000000001111111001,0,N,,0,0,268.3092052,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,30D,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871453831,1,130000,53965.21,0,0,0,131000,130000,09/23/2017,57000,54150,0,94.67580702,94.67580702,94.67580702,N,0,2,854,278.77,10/23/2006,12/01/2006,08/01/2017,09/01/2017,02/01/2037,363,129,234,363,N,0,0,N,VA,23607,47260,Virginia Beach-Norfolk-Newport News VA-NC,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Condo,Full,Owner Occupied,N,0,,N,,N,Y,30,0,592,641,08/26/2017,,Current,,,3,6,12,0,000000000000000000000000000000000000000012223456789ABCDEFGHIJKLMNOPQRSTUVWXYZZZZZZZZZZZZZZZZZZZZZZZ0000000000011000000010000000000,0,N,,0,1240,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 6 -PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,6M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871476373,1,344600,260323.62,0,0,0,550000,0,09/25/2017,470000,446500,0,55.38800426,55.38800426,55.38800426,N,0,4.875,1824,1823.66,06/02/2005,07/01/2005,08/01/2017,09/01/2017,06/01/2035,360,146,214,360,N,0,0,N,CA,92105,41740,San Diego-Carlsbad CA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,2-4 Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,736,622,08/22/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871542712,1,430000,410021.38,0,0,96828,560000,0,09/23/2017,625000,593750,0,65.6034208,65.6034208,81.0959008,Y,0,2,2105.21,1525.44,01/25/2007,03/01/2007,08/01/2017,09/01/2017,05/01/2047,483,126,357,483,N,97,0,N,CA,95032,41940,San Jose-Sunnyvale-Santa Clara CA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Condo,Full,Owner Occupied,N,0,,N,,N,Y,29,0,738,693,02/22/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000123456789ABCDEFGHIJKLMNOPQRSTUVWXYZZZZZZZZZZZZZZZZZZZZZZZZZZZZ000000000000000000100000000000,0,N,,0,165,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 6 -PER_T1_L,0,0,,0,Inactive,,,0,0,0,0,Urban,6M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871570985,1,152900,161195.34,0,0,0,167000,152900,09/25/2017,189000,179550,0,85.28853968,85.28853968,85.28853968,N,0,4.5,764.5,726.89,06/08/2007,07/01/2007,08/01/2017,09/01/2017,04/01/2057,598,122,476,598,N,118,0,N,GA,30188,12060,Atlanta-Sandy Springs-Roswell GA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,4,0,654,591,08/28/2017,,Current,,,3,6,8,0,000000000000000000000000000000001000000000010111111111000000000000000000000000000000000000000000001122222222345678999900000,0,N,,0,400,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871742919,1,200000,165909.68,0,0,10000,210000,200000,08/31/2017,158831.11,150889.5545,0,104.4566647,104.4566647,110.7526605,Y,0,4,1183,1017.55,03/12/2007,05/01/2007,08/01/2017,09/01/2017,04/01/2037,360,124,236,360,N,0,0,N,NJ,7108,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,89,0,645,498,06/04/2011,,Current,,,3,6,12,0,00000000000000000000000000000001234000121000001000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_H,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871766792,1,364990,275677.85,0,0,0,375000,364990,09/23/2017,300000,285000,0,91.89261667,91.89261667,91.89261667,N,0,2.125,1786.93,1004.780029,04/30/2007,06/01/2007,08/01/2017,09/01/2017,12/01/2048,499,123,376,499,N,0,0,N,MD,21704,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,Condo,Full,Owner Occupied,N,0,,N,,N,Y,42,1,598,627,08/28/2017,,Current,,,3,6,12,0,0000123222201122222331000000011001111122334444555666667787000012112223333456789AA0000000000000000000000000000000000000000000,0,N,,0,0,0,02/01/2019,02/01/2020,02/01/2021,,,,,,,,3.125,4.125,4.375,0,0,0,0,0,0,0,Pristine 24-PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871775040,1,252800,187773.21,0,0,63200,320000,316000,09/25/2017,279900,265905,0,67.08581994,67.08581994,89.66531261,Y,0,5.875,1502.61,1111.38,07/26/2007,09/01/2007,07/01/2017,08/01/2017,08/01/2047,480,120,360,480,N,0,0,N,MD,20886,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,PUD,Full,Owner Occupied,N,0,,N,,N,Y,58,0,620,560,08/23/2017,,Current,,,3,5,12,0,0000000000000000000000000101111000111222212222211233456789AAAB00000000000111111111001111000000111111110000011201200012311,0,N,,0,135,919.3063406,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871814519,1,417000,602046.84,159608.78,0,99800,544000,544000,09/25/2017,600000,570000,0,126.9426033,100.34114,143.5759367,Y,0,2,2636,1823.150024,08/04/2006,10/01/2006,08/01/2017,09/01/2017,08/01/2057,611,131,480,611,Y,0,0,N,CA,92069,41740,San Diego-Carlsbad CA,0,N,0,0,0,0,0,,,,,0,,FIXED - Balloon - StepRate,Purchase,Single Family,Limited,Owner Occupied,N,0,,N,,N,Y,0,1,722,488,01/23/2016,,Current,,,1,1,1,0,00000001123456789ABCDEFGHIJKLMNOPQRSTUVWXYZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ0,0,N,,761.22,3073.38,0,08/01/2017,08/01/2020,08/01/2021,08/01/2022,,,,,,,2,3,4,4.5,0,0,0,0,0,0,Spotty     -SUB_T2_H,0,0,,0,Inactive,,,0,0,0,0,Urban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871839645,1,500000,462918.31,0,0,0,1425000,0,09/25/2017,470000,446500,0,98.49325745,98.49325745,98.49325745,N,0,2,2708.33,1538.61,06/20/2006,08/01/2006,08/01/2017,09/01/2017,06/01/2052,551,133,418,551,N,71,0,N,MD,20716,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,0,N,0,0,0,0,0,,,,,0,,FIXED,Cash Out,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,42,0,553,518,08/14/2017,,Current,,,3,6,12,0,000000000000000000000000000000000000000000000000000000000111234445555566787888999AABBBCCCCDK000000001111220000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871875825,1,320000,170865.06,0,0,0,320000,320000,09/25/2017,175000,166250,0,97.63717714,97.63717714,97.63717714,N,0,2.5,1733.33,694.0700073,07/31/2006,09/01/2006,08/01/2017,09/01/2017,08/01/2046,480,132,348,480,N,0,0,N,RI,2908,39300,Providence-Warwick RI-MA,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,2-4 Family,Full,Owner Occupied,N,0,,N,,N,Y,56,1,641,490,03/09/2017,,Current,,,3,6,12,0,000000000000000000000000001234566000000000123456789ABCDEFGHIJKLMNOPQRSTUVWXX000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,12/01/2017,,,,,,,,,,3.375,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,871971490,1,560000,510323.17,0,0,0,700000,700000,09/25/2017,895000,850250,0,57.0193486,57.0193486,57.0193486,N,0,3,1692.79,1966.630005,04/16/2008,06/01/2008,08/01/2017,09/01/2017,07/01/2052,530,111,419,530,N,0,0,N,CA,91765,31080,Los Angeles-Long Beach-Anaheim CA,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Cash Out,Condo,Full,Second Home,N,0,,N,,N,Y,60,1,771,670,08/23/2017,,Current,,,3,6,12,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,125,0,07/01/2017,07/01/2018,,,,,,,,,3,3.875,0,0,0,0,0,0,0,0,Pristine 24-PER_T1_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872023751,1,428000,75096.5,0,0,0,428000,428000,09/25/2017,190000,180500,0,39.52447368,39.52447368,39.52447368,N,0,6,2566,542.75,03/13/2007,05/01/2007,08/01/2017,09/01/2017,04/01/2037,360,124,236,360,N,0,0,N,NJ,7201,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,2-4 Family,Full,Owner Occupied,N,0,,N,,N,Y,59,0,657,550,08/01/2017,,Current,,,3,6,10,0,00000000000000000000000000000001111111222233411122333222333334566000000000000000000000000000000000000000000000011222300000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 6 -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,6M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872066096,1,166073,104313.98,0,0,0,175000,175000,09/24/2017,179000,170050,0,58.27596648,58.27596648,58.27596648,N,0,4.75,1050,580.6199951,10/05/2007,12/01/2007,08/01/2017,09/01/2017,06/01/2050,511,117,394,511,N,0,0,N,GA,30101,12060,Atlanta-Sandy Springs-Roswell GA,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Rate Term,Single Family,Limited,Owner Occupied,N,0,,N,,N,Y,84,1,655,481,01/25/2017,,Current,,,3,6,12,0,00000100000011233456789ABCDEFEFFG0000000000000000000000000000000000000000000000000000000000000001000000000000000000000,0,N,,0,0,0,06/01/2017,,,,,,,,,,4.75,0,0,0,0,0,0,0,0,0,Pristine 12-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,12M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872080931,1,328000,207519.34,0,0,0,410000,0,09/23/2017,255000,242250,0,81.38013333,81.38013333,81.38013333,N,0,4,2127,961.9500122,06/20/2007,08/01/2007,07/01/2017,08/01/2017,12/01/2050,521,121,400,521,N,0,0,N,NJ,7801,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Cash Out,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,78,1,687,548,08/29/2017,,Current,,,3,6,11,0,00000000000011000001111111111112344555667780000000000000000000000000000000000000000000000000000000000000000000000011111111,0,N,,0,0,691.7311333,12/01/2017,,,,,,,,,,4.625,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872148836,1,59448,48852.29,0,0,11600,62000,0,09/25/2017,30000,28500,0,162.8409667,162.8409667,201.5076333,Y,0,5.875,352,351.66,01/23/2007,03/01/2007,08/01/2017,09/01/2017,02/01/2037,360,126,234,360,N,0,0,N,TN,38109,32820,Memphis TN-MS-AR,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,602,656,08/21/2017,,Current,,,3,6,12,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000,0,N,,0,250,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T2_H,0,0,,0,Inactive,,,0,0,0,0,Suburban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872237073,1,139920,91723.34,0,0,34980,175000,174900,09/25/2017,163000,154850,0,56.27198773,56.27198773,77.73211043,Y,0,2,816.54,292.9599915,03/30/2005,05/01/2005,07/01/2017,08/01/2017,01/01/2055,597,148,449,597,N,0,0,N,DE,19709,37980,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,31,1,511,592,08/01/2017,,Current,,,3,6,10,0,00000000000000000000000000000000000000000000000001111211111111100000111123344451234546323233011122223345678800000100101222010112233301012011,0,N,,0,15,152.8722333,01/01/2020,01/01/2021,,,,,,,,,3,3.875,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872306580,1,136000,134869.31,0,0,0,142500,136000,09/25/2017,150000,142500,0,89.91287333,89.91287333,89.91287333,N,0,6,680,814.37,12/22/2006,02/01/2007,08/01/2017,09/01/2017,01/01/2047,480,127,353,480,N,120,0,N,VA,23451,47260,Virginia Beach-Norfolk-Newport News VA-NC,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,773,664,02/27/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T1_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872332840,1,300000,298796.16,0,0,0,360000,300000,09/25/2017,315000,299250,0,94.85592381,94.85592381,94.85592381,N,0,6.875,1718.75,1713.59,09/20/2007,11/01/2007,08/01/2017,09/01/2017,10/01/2047,480,118,362,480,N,120,2,Y,VA,20111,47900,Washington-Arlington-Alexandria DC-VA-MD-WV,0,N,0,0,0,0,0,,,,,0,,FIXED - IO,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,629,459,05/04/2017,,Current,,,1,3,9,0,00000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000010000000000000000100011230,0,N,,0,205,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872378393,1,256500,179321.76,0,0,0,274000,270000,09/23/2017,260000,247000,0,68.96990769,68.96990769,68.96990769,N,0,4,1559,1228.869995,07/30/2004,09/01/2004,08/01/2017,09/01/2017,08/01/2034,360,156,204,360,N,0,0,N,CT,6492,35300,New Haven-Milford CT,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,83,1,677,524,02/25/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000012201222000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,09/01/2017,,,,,,,,,,4.5,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872382952,1,120000,62664.61,0,0,0,120000,120000,09/25/2017,105000,99750,0,59.68058095,59.68058095,59.68058095,N,0,4.25,650,309.99,03/16/2007,05/01/2007,08/01/2017,09/01/2017,04/01/2047,480,124,356,480,N,85,0,N,NC,28213,16740,Charlotte-Concord-Gastonia NC-SC,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,36,0,621,601,08/21/2017,,Current,,,3,3,8,0,00000000000000000000000000000000000000000000000000100000000000000110000000000123445555673000000000000000000000100100001234000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,60+ Last 6,N,0
