CUTOFF,POOL,LOANID,LIEN,ORIG BAL,CURR BAL,FOREBEAR_BAL,SRBAL,JRBAL,APPR VAL,PURCH PX,BPO DATE,BPO,BPO QS,BPO AGE,LTV(T),LTV(a),CLTV,SS FLAG,ORIG RATE,RATE,ORIG PMT,CURR PMT,ORIG DATE,FIRST DUE,PAID TO DATE,NEXT DUE,MAT DATE,OTERM,AGE,RTERM,ATERM,BALL FLAG,IO TERM,IO RTERM,IO FLAG,STATE,ZIP,CBSA,CBSA NAME,MARGIN,ARM_FLAG,FIRST_CAP,PERIODIC_CAP,LIFE_CAP,MAX_RATE,FLOOR_RATE,FIRST_RATE_CHANGE_DATE,FIRST_PI_CHANGE_DATE,MONTHS_TO_FIRST_ROL,NEXT_PI_CHG_DATE,ROLL_FREQ,ARM_LOOKBACK,PRODTYPE,LOAN_PURP,PROPTYPE,DOCTYPE,OCC,BK_FLAG,BK_TYPE,BK_DATE,FC_FLAG,FC_DATE,REO_FLAG,MOD_FLAG,MOD_AGE,STEP_RATE_LOAN,ORIG_FICO,CURR_FICO,CURR_FICO_DATE,BACK_RATIO,DQ,INDEX,PMTS1,PMTS3,PMTS6,PMTS12,MSLP,PAYSTRING,MI_PCT,MI_FLAG,MI_COMPANY,ESCROW_ADV,CORP_ADV,DQ_INT,STEP_DT_1,STEP_DT_2,STEP_DT_3,STEP_DT_4,STEP_DT_5,STEP_DT_6,STEP_DT_7,STEP_DT_8,STEP_DT_9,STEP_DT_10,STEP_RT_1,STEP_RT_2,STEP_RT_3,STEP_RT_4,STEP_RT_5,STEP_RT_6,STEP_RT_7,STEP_RT_8,STEP_RT_9,STEP_RT_10,PAL_BUCKET,RENTAL,RENTAL RATE,ALREADY RENTED?,TIME RENTED,FC STATUS,MAX FC DATE,MAX FC STAGE,TIME IN FC,TIME IN CURRENT STAGE,FC CREDIT,ACTIVE LOSS MIT,LOCATION,PAYHISTORY BUCKET,LISTED,PRA
08/31/2017,BAML $250MM Mixed - 2017.10,872443636,1,109250,102787.73,0,0,0,115000,115000,09/25/2017,110000,104500,0,93.44339091,93.44339091,93.44339091,N,0,7.375,709,708.88,10/01/2007,11/01/2007,08/01/2017,09/01/2017,10/01/2047,480,118,362,480,N,0,0,N,OK,73130,36420,Oklahoma City OK,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,N,0,0,687,524,03/29/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,Y,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872516812,1,239900,188281.67,0,0,0,240000,239900,09/25/2017,312360,296742,0,60.27713856,60.27713856,60.27713856,N,0,3.875,1343,1159.26,11/28/2006,01/01/2007,09/01/2017,10/01/2017,12/01/2036,360,128,232,360,N,0,0,N,MA,1826,14460,Boston-Cambridge-Newton MA-NH,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,55,0,673,617,08/19/2017,,Current,,,3,6,12,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872526906,1,160500,131142.18,0,0,0,167500,0,09/23/2017,142900,135755,0,91.7719944,91.7719944,91.7719944,N,0,4.25,1028,812.08,07/19/2007,09/01/2007,08/01/2017,09/01/2017,08/01/2037,360,120,240,360,N,0,0,N,MA,1109,44140,Springfield MA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,55,0,666,511,01/06/2017,,Current,,,3,6,12,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,252.83,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872564015,1,130000,120106.91,0,0,0,134000,130000,09/24/2017,135000,128250,0,88.96808148,88.96808148,88.96808148,N,0,2.125,761,372.1600037,03/29/2006,05/01/2006,08/01/2017,09/01/2017,07/01/2057,615,136,479,615,N,0,0,N,GA,30016,12060,Atlanta-Sandy Springs-Roswell GA,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Purchase,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,0,1,592,522,08/22/2017,,Current,,,2,4,10,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010011111101001101101111011112230,0,N,,0,420,0,07/01/2017,07/01/2020,07/01/2021,,,,,,,,2.125,3.125,3.875,0,0,0,0,0,0,0,Spotty     -SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872593367,1,89000,94834.68,0,0,0,126500,0,08/31/2017,117971.3995,112072.8295,0,80.38785708,80.38785708,80.38785708,N,0,5.875,526,699.79,02/21/2006,04/01/2006,08/01/2017,09/01/2017,03/01/2036,360,137,223,360,N,0,0,N,PA,16823,44300,State College PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,55,0,729,595,08/26/2017,,Current,,,2,4,10,0,0000000000000000000011112123334545600123456789ABCDEF7789ABCDEFGHHIJKLMNOPQRSTUVVVV00000000000000000000000000001001111110001011111111222230,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,Rural,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872667684,1,132362,62937.91,0,0,0,133000,132362,09/25/2017,81500,77425,0,77.22442945,77.22442945,77.22442945,N,0,4,772,457.61,04/20/2007,06/01/2007,08/01/2017,09/01/2017,08/01/2037,363,123,240,363,N,0,0,N,GA,30315,12060,Atlanta-Sandy Springs-Roswell GA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,PUD,Full,Owner Occupied,N,0,,N,,N,Y,49,0,535,598,08/28/2017,,Current,,,3,6,12,0,0000000000000001110000001000001234500000001234567778780000000001010012234500000000000000000000000000000000000000000000000000,0,N,,0,420,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,872776802,1,2080000,1906571.7,0,0,0,2600000,2600000,09/27/2017,1365000,1296750,0,139.6755824,139.6755824,139.6755824,N,0,2,6270.97,6270.970215,03/07/2008,05/01/2008,08/01/2017,09/01/2017,07/01/2053,543,112,431,543,N,0,0,N,MI,48304,19820,Detroit-Warren-Dearborn MI,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Cash Out,Single Family,Full,Owner Occupied,N,0,,N,,N,Y,49,1,757,788,08/24/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,07/01/2018,07/01/2019,,,,,,,,,3,3.75,0,0,0,0,0,0,0,0,Pristine 24-PER_T1_H,0,0,,0,Inactive,,,0,0,0,0,Suburban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873420190,1,223000,147699.05,0,0,0,465000,0,09/23/2017,535000,508250,0,27.60729907,27.60729907,27.60729907,N,0,2,1748.98,580.75,09/19/2003,11/01/2003,08/01/2017,09/01/2017,08/01/2045,502,166,336,502,N,0,0,N,IL,60068,16980,Chicago-Naperville-Elgin IL-IN-WI,0,N,0,0,0,0,0,,,,,0,,FIXED - StepRate,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,3,1,505,570,09/22/2015,,Current,,,3,4,4,0,000000000000000000000000010000100000000000000100100101223445345456789ABCDEFGHIJKLMNOPQRSTUVWXYZZZZZZZZZZZ0000,0,N,,5867.3,781.98,0,05/01/2017,05/01/2022,05/01/2023,05/01/2024,,,,,,,2,3,4,4.125,0,0,0,0,0,0,Spotty     -SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,Urban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873423413,1,91500,72716.32,0,0,0,200000,168000,09/24/2017,212000,201400,0,34.30015094,34.30015094,34.30015094,N,0,4.25,550.43,466.71,07/10/2006,09/01/2006,09/01/2017,10/01/2017,08/01/2036,360,132,228,360,N,0,0,N,MI,48173,19820,Detroit-Warren-Dearborn MI,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,53,0,717,519,03/03/2017,,Current,,,3,6,12,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873426867,1,52650,62292.85,0,0,0,60000,60000,09/23/2017,70000,66500,0,88.98978571,88.98978571,88.98978571,N,0,3.875,446.94,277.8200073,10/19/2001,12/01/2001,08/01/2017,09/01/2017,02/01/2051,591,189,402,591,N,0,0,N,NC,27048,24660,Greensboro-High Point NC,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,55,0,470,643,08/21/2017,,Current,,,3,6,12,0,11112234556767789ABCDEFGHIJGG000011120123445666789ABC11112222322232000000000000000000000000000001000000000000,25,Y,MGIC,0,125,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 12-PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Rural,12M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873446345,1,67500,16090.97,0,0,0,70000,70000,09/25/2017,42250,40137.5,0,38.08513609,38.08513609,38.08513609,N,0,2,421.11,82.55,11/16/2007,01/01/2008,08/01/2017,09/01/2017,03/01/2038,363,116,247,363,N,0,0,N,IL,60085,16980,Chicago-Naperville-Elgin IL-IN-WI,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Condo,Unknown,Owner Occupied,N,0,,N,,N,Y,26,0,674,690,06/12/2017,,Current,,,3,4,4,0,1111222100000000000112334556666666666789ABCDEFGHIJKLMNOPQRSTUVWXYZZZZZZZZZZZZZZZZZ30000123456789ABCDEFGHI0000,0,N,,2.98,15969.5,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -SUB_T1_L,0,0,,0,Inactive,,,0,0,0,0,Urban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873452759,1,71700,25974.26,0,0,0,80000,75500,09/23/2017,175000,166250,0,14.84243429,14.84243429,14.84243429,N,0,5.5,407.11,407.11,11/23/1993,01/01/1994,07/01/2017,08/01/2017,12/01/2023,360,284,76,360,N,0,0,N,NJ,8823,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Condo,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,602,509,08/03/2017,,Current,,,3,6,12,0,22232231212221221221212011000011111100000000100000000000010000011230001000001000000000000000000000000000000000000000000000111000001111111031,0,N,,0,800,119.0486917,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873452818,1,75900,48655.06,0,0,0,80000,79900,09/25/2017,165000,156750,0,29.48791515,29.48791515,29.48791515,N,0,2,556.93,577.01,02/21/1995,04/01/1995,08/01/2017,09/01/2017,03/01/2025,360,269,91,360,N,0,0,N,NJ,8085,37980,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,72,0,0,513,08/05/2015,,Current,,,3,6,12,0,DEDEEDCCDDDDDEDDEFGHICDEEFGHIIIIJKLMNOPQRSTUVWXYYYYYYYXXXXXXYYYZZZZ0000111111111120121000011110111011111121122222101111111111122111211121110,0,N,,0,33.08,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873454806,1,86800,48375.06,0,0,0,97000,89500,09/24/2017,135000,128250,0,35.83337778,35.83337778,35.83337778,N,0,5.25,479.32,479.32,09/10/1998,11/01/1998,07/01/2017,08/01/2017,10/01/2028,360,226,134,360,N,0,0,N,NJ,7106,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,673,656,07/22/2010,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001100100001111012011012001012001231,0,N,,0,30,211.6408875,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873472598,1,141000,21682.78,0,0,0,370000,0,09/25/2017,580000,551000,0,3.738410345,3.738410345,3.738410345,N,0,6.25,1030.61,1030.61,12/30/2002,01/30/2003,06/30/2017,07/30/2017,12/30/2022,240,176,64,240,N,0,0,N,NYD,11369,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,771,565,08/22/2017,,Current,,,3,5,11,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000011231,0,N,,0,15,225.8622917,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873476991,1,150000,71788.97,0,0,0,328000,0,09/25/2017,439000,417050,0,16.35284055,16.35284055,16.35284055,N,0,6.12,1085.06,1085.06,05/17/2004,06/17/2004,08/17/2017,09/17/2017,05/17/2024,240,159,81,240,N,0,0,N,NYD,11735,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,638,562,10/01/2016,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873507008,1,110000,45925.35,0,0,0,145000,0,09/23/2017,164900,156655,0,27.8504245,27.8504245,27.8504245,N,0,5.49,756.05,756.05,06/11/2003,07/11/2003,08/11/2017,09/11/2017,07/11/2023,241,170,71,241,N,0,0,N,MA,1108,44140,Springfield MA,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,621,600,08/01/2017,,Current,,,3,6,12,0,00101121000101000000000000000000000000000000000000000000000000000000000000000010010000000010000000000000000000000000001112211000000000000000,0,N,,0,15,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 12-PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,12M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873530170,1,120000,65286.24,0,0,0,515000,0,09/23/2017,689000,654550,0,9.475506531,9.475506531,9.475506531,N,0,7.49,1111.73,1381.09,03/29/2005,04/29/2005,07/29/2017,08/29/2017,03/29/2022,204,149,55,204,N,0,0,N,NYD,11596,35620,New York-Newark-Jersey City NY-NJ-PA,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,11,0,560,700,08/19/2017,,Current,,,3,6,12,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123456789ABCDEFGHIJKLMNNNNNNNNNO000000000000,0,N,,0,3077.3,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 12-PER_T1_L,0,0,,0,Inactive,,,0,0,0,0,Urban,12M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873620697,1,36000,14699.2,0,0,0,36000,0,09/23/2017,204442,194219.9,0,7.189912053,7.189912053,7.189912053,N,0,7.25,260.1,260.1,08/05/1998,09/03/1998,08/03/2017,09/03/2017,08/03/2023,300,228,72,300,N,0,0,N,NV,89122,29820,Las Vegas-Henderson-Paradise NV,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,799,481,03/25/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,419.55,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873689231,1,100238,84987.98,0,0,24160,123200,0,08/31/2017,189369.8535,179901.3608,0,44.87936092,44.87936092,57.63746341,Y,0,7.1,717.07,553.210022,11/26/2001,01/10/2002,07/01/2017,08/01/2017,12/01/2049,576,188,388,576,N,0,0,N,NC,28052,16740,Charlotte-Concord-Gastonia NC-SC,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,88,0,499,519,08/19/2017,,Current,,,3,6,9,0,00000000000000000000000000000000000000000011123456700000111111100000000000011112222122222221121121121110010000000000100000011111212234111111,0,N,,0,90,502.8455483,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873770034,1,50991,12681.37,0,0,0,72000,30000,08/31/2017,90534.63028,86007.89876,0,14.00720361,14.00720361,14.00720361,N,0,6.05,432.83,432.83,05/07/2005,06/21/2005,06/21/2017,07/21/2017,05/21/2020,180,147,33,180,N,0,0,N,NC,28312,22180,Fayetteville NC,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,687,547,08/23/2017,,Current,,,3,5,12,0,00000000000000000000000001000000111000000000000010000000000000000000000100000001200011211120100012110112010011001112101111001011111000112311,0,N,,151.15,45,127.8704808,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_L,0,0,,0,Inactive,,,0,0,0,0,Rural,30D-MSLP0,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873830875,1,98000,74075.1,0,0,0,123000,35000,09/23/2017,269900,256405,0,27.44538718,27.44538718,27.44538718,N,0,7.29,713.25,713.25,08/16/2006,09/30/2006,07/10/2017,08/10/2017,11/10/2031,303,132,171,303,N,0,0,N,TX,78753,12420,Austin-Round Rock TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,Y,101,0,680,655,08/01/2017,,Current,,,3,6,12,0,0000000000000000000000000000000000001122222223456111111000000000000000000000000000000000000000111100000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873836596,1,144000,110851.53,0,0,0,180000,100000,09/25/2017,270500,256975,0,40.9802329,40.9802329,40.9802329,N,0,6.59,983.58,983.58,03/19/2007,05/03/2007,08/03/2017,09/03/2017,04/03/2032,300,124,176,300,N,0,0,N,TX,75093,19100,Dallas-Fort Worth-Arlington TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,673,649,03/06/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,873846276,1,84000,66145.88,0,0,0,150000,78000,09/23/2017,169000,160550,0,39.13957396,39.13957396,39.13957396,N,0,6.29,557.81,557.81,02/25/2008,04/10/2008,08/10/2017,09/10/2017,03/10/2033,300,113,187,300,N,0,0,N,TX,79936,21340,El Paso TX,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,682,628,08/24/2017,,Current,,,3,6,12,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Suburban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,874828400,1,75000,62823.2,0,0,0,101000,0,09/25/2017,49900,47405,0,125.8981964,125.8981964,125.8981964,N,0,6.65,482.26,482.26,01/04/2007,02/16/2007,08/16/2017,09/16/2017,01/16/2037,360,127,233,360,N,0,0,N,MI,48186,19820,Detroit-Warren-Dearborn MI,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,669,579,08/23/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001210,0,N,,0,30,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Spotty     -PER_T3_H,0,0,,0,Inactive,,,0,0,0,0,Urban,60+ Last 6,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,874830403,1,117000,97905.64,0,0,0,0,0,09/23/2017,132000,125400,0,74.17093939,74.17093939,74.17093939,N,0,6.6,747.08,747.08,03/26/2007,04/25/2007,08/25/2017,09/25/2017,03/25/2037,360,125,235,360,N,0,0,N,MI,48320,19820,Detroit-Warren-Dearborn MI,0,N,0,0,0,0,0,,,,,0,,FIXED,Purchase,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,771,650,03/18/2017,,Current,,,3,6,12,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T2_L,0,0,,0,Inactive,,,0,0,0,0,Urban,24M Pristine,N,0
08/31/2017,BAML $250MM Mixed - 2017.10,874934560,1,70000,50636.92,0,0,94486.52498,258367,200000,09/25/2017,230773,219234.35,0,21.94230694,21.94230694,62.88579902,Y,0,7.05,496.23,496.23,10/25/2005,11/15/2005,08/15/2017,09/15/2017,10/15/2030,300,142,158,300,N,0,0,N,NV,89005,29820,Las Vegas-Henderson-Paradise NV,0,N,0,0,0,0,0,,,,,0,,FIXED,Rate Term,Single Family,Unknown,Owner Occupied,N,0,,N,,N,N,0,0,743,753,08/24/2017,,Current,,,3,6,12,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,N,,0,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,Pristine 24-PER_T1_L,0,0,,0,Inactive,,,0,0,0,0,Rural,24M Pristine,N,0
